,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
67917,2020-09-01,alexander,37003,299450.0,62.0,20.0,24.0,0.0,12.0,2164.0,365505.0,109.0
67967,2020-09-01,sampson,37163,259900.0,67.0,64.0,16.0,0.0,12.0,2419.0,394057.0,97.0
67975,2020-09-01,washington,37187,194450.0,31.0,161.0,4.0,0.0,0.0,2130.0,259818.0,49.0
67977,2020-09-01,rutherford,37161,352500.0,189.0,102.0,108.0,0.0,48.0,1932.0,464018.0,396.0
68009,2020-09-01,wayne,37191,190450.0,130.0,47.0,112.0,4.0,20.0,2024.0,203841.0,334.0
68012,2020-09-01,cherokee,37039,249450.0,228.0,57.0,132.0,8.0,44.0,1768.0,287324.0,561.0
68055,2020-09-01,lenoir,37107,147000.0,53.0,66.0,32.0,4.0,0.0,1984.0,178649.0,127.0
68131,2020-08-01,hertford,37091,125000.0,34.0,178.0,8.0,0.0,0.0,1810.0,135181.0,45.0
68181,2020-08-01,tyrrell,37177,225000.0,17.0,100.0,12.0,0.0,0.0,2500.0,243971.0,25.0
68293,2020-08-01,graham,37075,321900.0,61.0,93.0,16.0,0.0,8.0,2236.0,484910.0,82.0
68310,2020-08-01,chatham,37037,580000.0,239.0,83.0,92.0,8.0,44.0,3292.0,641151.0,351.0
68311,2020-08-01,henderson,37089,450000.0,446.0,70.0,204.0,16.0,144.0,2428.0,624802.0,796.0
68332,2020-08-01,hyde,37095,419000.0,33.0,100.0,12.0,0.0,0.0,1568.0,437359.0,46.0
68338,2020-08-01,alamance,37001,287000.0,354.0,45.0,348.0,36.0,72.0,2129.0,346420.0,627.0
68350,2020-08-01,rowan,37159,242619.0,208.0,50.0,140.0,28.0,40.0,2052.0,322851.0,417.0
68369,2020-08-01,perquimans,37143,324900.0,81.0,100.0,20.0,0.0,4.0,2359.0,345797.0,116.0
68372,2020-08-01,mecklenburg,37119,425000.0,1992.0,38.0,1792.0,340.0,720.0,2355.0,621632.0,4089.0
68381,2020-08-01,jones,37103,239900.0,16.0,140.0,4.0,0.0,4.0,1800.0,313519.0,25.0
68423,2020-08-01,sampson,37163,249000.0,57.0,72.0,8.0,0.0,8.0,2419.0,380906.0,103.0
68476,2020-08-01,cherokee,37039,239000.0,283.0,60.0,128.0,8.0,64.0,1700.0,272581.0,605.0
68539,2020-08-01,madison,37115,349950.0,95.0,118.0,28.0,0.0,16.0,1980.0,462139.0,140.0
68580,2020-08-01,camden,37029,325000.0,54.0,67.0,16.0,0.0,4.0,1890.0,318100.0,84.0
68612,2020-08-01,clay,37043,338500.0,260.0,116.0,96.0,4.0,20.0,1763.0,481071.0,410.0
68639,2020-08-01,franklin,37069,286400.0,174.0,44.0,96.0,52.0,16.0,2041.0,305547.0,253.0
68732,2020-08-01,mcdowell,37111,369000.0,98.0,130.0,52.0,0.0,20.0,2193.0,456256.0,174.0
68747,2020-08-01,bertie,37015,99000.0,31.0,109.0,4.0,0.0,4.0,1736.0,219061.0,41.0
68788,2020-08-01,martin,37117,109000.0,35.0,100.0,8.0,0.0,0.0,1904.0,154697.0,58.0
68813,2020-08-01,duplin,37061,219000.0,64.0,87.0,20.0,0.0,12.0,2280.0,250639.0,113.0
68889,2020-08-01,mitchell,37121,315000.0,93.0,98.0,36.0,0.0,24.0,2156.0,394370.0,153.0
68962,2020-08-01,macon,37113,464999.0,366.0,85.0,140.0,4.0,44.0,2008.0,758898.0,508.0
68981,2020-08-01,pasquotank,37139,255270.0,129.0,73.0,52.0,8.0,28.0,2293.0,253270.0,226.0
69004,2020-08-01,yadkin,37197,220990.0,27.0,44.0,24.0,0.0,12.0,2342.0,292877.0,48.0
69005,2020-08-01,pamlico,37137,345000.0,102.0,164.0,24.0,0.0,12.0,1949.0,472630.0,146.0
69032,2020-08-01,orange,37135,515000.0,251.0,56.0,148.0,24.0,76.0,2773.0,638014.0,411.0
69049,2020-08-01,dare,37055,527500.0,546.0,92.0,196.0,12.0,64.0,2356.0,650685.0,1046.0
69093,2020-08-01,caldwell,37027,285000.0,79.0,39.0,64.0,0.0,20.0,2285.0,355030.0,159.0
69128,2020-08-01,wayne,37191,192900.0,148.0,56.0,136.0,12.0,20.0,2102.0,200651.0,325.0
69153,2020-08-01,davidson,37057,258800.0,156.0,31.0,168.0,4.0,52.0,2332.0,280387.0,290.0
69173,2020-08-01,union,37179,390000.0,406.0,38.0,336.0,124.0,140.0,2778.0,546421.0,797.0
69221,2020-08-01,richmond,37153,154900.0,83.0,77.0,48.0,0.0,24.0,1670.0,244448.0,146.0
69228,2020-08-01,guilford,37081,339000.0,825.0,50.0,704.0,40.0,252.0,2202.0,416400.0,1390.0
69316,2020-08-01,transylvania,37175,570000.0,225.0,121.0,100.0,8.0,44.0,2585.0,838251.0,387.0
69354,2020-08-01,rockingham,37157,225000.0,144.0,59.0,88.0,4.0,36.0,2875.0,270934.0,230.0
69364,2020-08-01,new hanover,37129,386450.0,907.0,65.0,628.0,68.0,264.0,2173.0,635183.0,2000.0
69502,2020-08-01,cabarrus,37025,317900.0,292.0,33.0,340.0,56.0,108.0,2166.0,373505.0,631.0
69515,2020-08-01,caswell,37033,250000.0,39.0,76.0,16.0,0.0,8.0,1960.0,340070.0,50.0
69532,2020-08-01,rutherford,37161,349900.0,237.0,95.0,108.0,4.0,48.0,2180.0,458849.0,416.0
69545,2020-08-01,gates,37073,175000.0,13.0,44.0,8.0,0.0,0.0,2128.0,214512.0,19.0
69583,2020-08-01,vance,37181,270000.0,39.0,81.0,28.0,0.0,12.0,2072.0,301611.0,71.0
69596,2020-08-01,wilson,37195,200000.0,105.0,69.0,68.0,4.0,16.0,2070.0,279495.0,278.0
69668,2020-08-01,avery,37011,475000.0,105.0,100.0,32.0,0.0,12.0,2386.0,875058.0,172.0
69711,2020-08-01,pitt,37147,269900.0,235.0,55.0,248.0,16.0,72.0,2464.0,329694.0,722.0
69714,2020-08-01,burke,37023,269900.0,81.0,63.0,52.0,4.0,20.0,1955.0,390194.0,164.0
69755,2020-08-01,forsyth,37067,319900.0,686.0,64.0,512.0,36.0,196.0,3400.0,420406.0,1126.0
69772,2020-08-01,halifax,37083,150000.0,110.0,92.0,52.0,0.0,16.0,1787.0,265156.0,220.0
69797,2020-08-01,harnett,37085,268000.0,300.0,62.0,248.0,36.0,60.0,2300.0,282384.0,675.0
69807,2020-08-01,cumberland,37051,220000.0,473.0,51.0,500.0,36.0,120.0,2100.0,245235.0,1538.0
69813,2020-08-01,yancey,37199,350000.0,210.0,260.0,32.0,0.0,20.0,1872.0,510184.0,276.0
69884,2020-08-01,currituck,37053,418142.0,457.0,84.0,184.0,104.0,40.0,2660.0,621635.0,741.0
69922,2020-08-01,surry,37171,215000.0,104.0,52.0,52.0,0.0,28.0,2343.0,319018.0,156.0
69997,2020-08-01,washington,37187,175000.0,35.0,128.0,8.0,0.0,4.0,1979.0,236906.0,48.0
69999,2020-08-01,robeson,37155,149999.0,132.0,78.0,64.0,0.0,36.0,1750.0,202567.0,256.0
70026,2020-08-01,wilkes,37193,379000.0,125.0,81.0,44.0,0.0,24.0,1997.0,484487.0,212.0
70100,2020-08-01,catawba,37035,329900.0,222.0,45.0,164.0,4.0,60.0,2262.0,419981.0,482.0
70122,2020-08-01,chowan,37041,339000.0,75.0,166.0,8.0,0.0,8.0,2472.0,426150.0,113.0
70201,2020-08-01,anson,37007,129999.0,28.0,97.0,12.0,0.0,4.0,1472.0,212819.0,43.0
70250,2020-08-01,haywood,37087,375000.0,302.0,73.0,120.0,4.0,92.0,2171.0,506607.0,547.0
70277,2020-08-01,columbus,37047,159000.0,82.0,111.0,20.0,0.0,16.0,1814.0,198209.0,129.0
70295,2020-08-01,pender,37141,329750.0,255.0,63.0,124.0,52.0,60.0,2387.0,384201.0,529.0
70298,2020-08-01,beaufort,37013,258900.0,155.0,99.0,56.0,0.0,28.0,2100.0,309606.0,243.0
70299,2020-08-01,durham,37063,364340.0,534.0,43.0,400.0,76.0,172.0,1904.0,442853.0,925.0
70348,2020-08-01,person,37145,200000.0,43.0,76.0,20.0,0.0,12.0,1777.0,304000.0,91.0
70351,2020-08-01,lee,37105,259500.0,133.0,51.0,128.0,0.0,48.0,2300.0,289277.0,323.0
70371,2020-08-01,stokes,37169,334900.0,59.0,71.0,32.0,0.0,8.0,7015.0,434702.0,88.0
70384,2020-08-01,northampton,37131,179500.0,27.0,116.0,12.0,0.0,4.0,2121.0,311480.0,51.0
70392,2020-08-01,brunswick,37019,354715.0,1259.0,74.0,604.0,92.0,280.0,2055.0,450816.0,2555.0
70443,2020-08-01,buncombe,37021,449900.0,883.0,78.0,384.0,12.0,292.0,2080.0,668696.0,1498.0
70532,2020-08-01,craven,37049,234000.0,347.0,71.0,176.0,20.0,112.0,1954.0,295411.0,749.0
70552,2020-08-01,wake,37183,419900.0,2603.0,44.0,1912.0,476.0,808.0,2601.0,534594.0,4328.0
70615,2020-08-01,watauga,37189,589900.0,372.0,101.0,188.0,4.0,60.0,2689.0,810679.0,698.0
70640,2020-08-01,gaston,37071,280000.0,319.0,38.0,304.0,76.0,112.0,1980.0,310813.0,705.0
70645,2020-08-01,carteret,37031,385000.0,584.0,98.0,216.0,32.0,120.0,1951.0,529891.0,1095.0
70695,2020-08-01,davie,37059,299900.0,101.0,65.0,40.0,0.0,32.0,2115.0,406557.0,169.0
70700,2020-08-01,randolph,37151,235000.0,142.0,56.0,116.0,8.0,44.0,2086.0,260499.0,262.0
70736,2020-08-01,alexander,37003,265000.0,36.0,62.0,32.0,0.0,4.0,2164.0,335551.0,60.0
70757,2020-08-01,warren,37185,159000.0,13.0,79.0,4.0,0.0,0.0,2145.0,320123.0,31.0
70774,2020-08-01,ashe,37009,350000.0,145.0,92.0,68.0,4.0,16.0,2186.0,414773.0,256.0
70834,2020-08-01,montgomery,37123,249000.0,14.0,93.0,4.0,0.0,0.0,2500.0,277035.0,24.0
70855,2020-08-01,lincoln,37109,359950.0,226.0,64.0,140.0,60.0,56.0,2303.0,452446.0,403.0
70884,2020-08-01,scotland,37165,149900.0,39.0,115.0,20.0,0.0,4.0,1885.0,177577.0,80.0
70905,2020-08-01,alleghany,37005,295000.0,120.0,108.0,28.0,0.0,24.0,2228.0,344612.0,173.0
70912,2020-08-01,johnston,37101,266816.0,455.0,38.0,368.0,160.0,80.0,2100.0,301138.0,858.0
70955,2020-08-01,iredell,37097,367025.0,415.0,58.0,268.0,120.0,124.0,2644.0,574750.0,858.0
70958,2020-08-01,bladen,37017,209900.0,72.0,146.0,8.0,0.0,4.0,1750.0,286126.0,97.0
70961,2020-08-01,nash,37127,219900.0,134.0,60.0,104.0,8.0,24.0,2017.0,277173.0,322.0
71007,2020-08-01,polk,37149,459900.0,134.0,87.0,52.0,0.0,24.0,2219.0,613996.0,227.0
71062,2020-08-01,lenoir,37107,135000.0,64.0,67.0,32.0,0.0,8.0,1966.0,178253.0,130.0
71090,2020-08-01,cleveland,37045,213900.0,77.0,51.0,68.0,4.0,12.0,1800.0,276190.0,183.0
71108,2020-08-01,stanly,37167,279000.0,158.0,71.0,80.0,4.0,44.0,1959.0,410290.0,269.0
71110,2020-08-01,granville,37077,297490.0,63.0,43.0,36.0,40.0,8.0,1915.0,317832.0,108.0
71134,2020-08-01,swain,37173,335000.0,108.0,98.0,20.0,0.0,16.0,1871.0,475964.0,125.0
71136,2020-08-01,edgecombe,37065,89900.0,55.0,100.0,20.0,0.0,8.0,1587.0,130685.0,95.0
71140,2020-08-01,hoke,37093,238900.0,52.0,35.0,100.0,8.0,8.0,2300.0,229275.0,309.0
71168,2020-08-01,onslow,37133,235000.0,693.0,57.0,500.0,96.0,136.0,1821.0,338269.0,1913.0
71172,2020-08-01,moore,37125,333520.0,447.0,53.0,316.0,20.0,84.0,2500.0,437701.0,1008.0
71201,2020-08-01,jackson,37099,435000.0,465.0,105.0,124.0,12.0,72.0,1894.0,779565.0,743.0
71205,2020-08-01,greene,37079,124900.0,7.0,59.0,4.0,0.0,4.0,1562.0,101688.0,18.0
71222,2020-07-01,catawba,37035,321500.0,260.0,50.0,188.0,4.0,72.0,2270.0,422151.0,515.0
71243,2020-07-01,wilson,37195,196200.0,111.0,76.0,76.0,4.0,24.0,1953.0,239710.0,295.0
71246,2020-07-01,scotland,37165,154400.0,39.0,132.0,12.0,0.0,4.0,1882.0,168064.0,91.0
71288,2020-07-01,cleveland,37045,214900.0,89.0,63.0,72.0,0.0,28.0,1816.0,276314.0,199.0
71296,2020-07-01,bertie,37015,122500.0,33.0,175.0,4.0,0.0,4.0,1736.0,228396.0,44.0
71354,2020-07-01,lincoln,37109,362750.0,251.0,70.0,100.0,12.0,64.0,2304.0,454297.0,429.0
71374,2020-07-01,nash,37127,222400.0,155.0,69.0,88.0,0.0,40.0,2012.0,269371.0,348.0
71396,2020-07-01,cabarrus,37025,303120.0,309.0,42.0,276.0,40.0,100.0,2167.0,377512.0,686.0
71409,2020-07-01,alleghany,37005,279900.0,140.0,114.0,28.0,0.0,16.0,2131.0,334380.0,184.0
71473,2020-07-01,brunswick,37019,358480.0,1423.0,89.0,592.0,72.0,308.0,2058.0,441278.0,2728.0
71487,2020-07-01,sampson,37163,234500.0,55.0,106.0,24.0,0.0,12.0,2558.0,374603.0,97.0
71515,2020-07-01,burke,37023,243639.0,85.0,81.0,52.0,0.0,20.0,1918.0,329802.0,166.0
71520,2020-07-01,jackson,37099,435000.0,564.0,123.0,172.0,4.0,76.0,1973.0,764590.0,784.0
71573,2020-07-01,cumberland,37051,219900.0,521.0,54.0,532.0,24.0,124.0,2100.0,239621.0,1591.0
71632,2020-07-01,cherokee,37039,232450.0,325.0,90.0,168.0,0.0,32.0,1726.0,275881.0,607.0
71700,2020-07-01,martin,37117,119000.0,31.0,117.0,12.0,0.0,4.0,1915.0,163600.0,55.0
71722,2020-07-01,hertford,37091,110000.0,31.0,166.0,4.0,0.0,4.0,1907.0,136304.0,49.0
71725,2020-07-01,granville,37077,278490.0,59.0,46.0,52.0,0.0,4.0,1910.0,309186.0,103.0
71792,2020-07-01,transylvania,37175,595000.0,263.0,132.0,72.0,8.0,48.0,2580.0,832115.0,405.0
71796,2020-07-01,mecklenburg,37119,419400.0,2021.0,46.0,1828.0,228.0,736.0,2389.0,615395.0,4202.0
71835,2020-07-01,greene,37079,124900.0,9.0,37.0,4.0,0.0,4.0,1562.0,107193.0,22.0
71890,2020-07-01,chowan,37041,308450.0,82.0,147.0,16.0,0.0,4.0,2410.0,409363.0,112.0
71920,2020-07-01,washington,37187,127500.0,40.0,132.0,12.0,0.0,8.0,1800.0,219535.0,49.0
71930,2020-07-01,beaufort,37013,262500.0,165.0,112.0,52.0,0.0,20.0,2110.0,313502.0,256.0
71973,2020-07-01,haywood,37087,372000.0,352.0,71.0,144.0,4.0,72.0,2208.0,490286.0,573.0
72015,2020-07-01,mitchell,37121,272450.0,111.0,128.0,20.0,0.0,12.0,2002.0,352046.0,157.0
72022,2020-07-01,pender,37141,329250.0,265.0,66.0,108.0,36.0,40.0,2401.0,384520.0,555.0
72136,2020-07-01,richmond,37153,169000.0,85.0,94.0,36.0,0.0,16.0,1919.0,268099.0,149.0
72140,2020-07-01,pasquotank,37139,239000.0,151.0,78.0,56.0,0.0,20.0,2200.0,248192.0,254.0
72153,2020-07-01,madison,37115,319450.0,118.0,152.0,24.0,0.0,12.0,1938.0,430970.0,163.0
72263,2020-07-01,yadkin,37197,269000.0,34.0,45.0,20.0,4.0,8.0,2874.0,331721.0,53.0
72279,2020-07-01,moore,37125,329625.0,494.0,66.0,252.0,24.0,104.0,2500.0,418410.0,1094.0
72280,2020-07-01,rutherford,37161,349900.0,264.0,114.0,84.0,8.0,40.0,2160.0,460078.0,435.0
72283,2020-07-01,harnett,37085,265000.0,331.0,65.0,192.0,8.0,64.0,2235.0,272177.0,714.0
72285,2020-07-01,union,37179,399990.0,454.0,43.0,384.0,64.0,144.0,2841.0,563144.0,869.0
72317,2020-07-01,wayne,37191,212400.0,159.0,47.0,84.0,8.0,24.0,2189.0,205043.0,333.0
72327,2020-07-01,mcdowell,37111,394450.0,109.0,139.0,24.0,0.0,24.0,2273.0,467815.0,170.0
72337,2020-07-01,caldwell,37027,261950.0,81.0,78.0,44.0,0.0,28.0,2072.0,340648.0,153.0
72373,2020-07-01,davidson,37057,249500.0,153.0,46.0,152.0,8.0,32.0,2165.0,264029.0,290.0
72375,2020-07-01,surry,37171,233750.0,109.0,47.0,60.0,0.0,20.0,2350.0,312052.0,155.0
72385,2020-07-01,person,37145,212400.0,48.0,129.0,20.0,0.0,12.0,1887.0,326398.0,96.0
72456,2020-07-01,henderson,37089,445750.0,497.0,70.0,216.0,4.0,136.0,2427.0,592924.0,812.0
72468,2020-07-01,vance,37181,234900.0,48.0,86.0,28.0,0.0,4.0,1949.0,263979.0,73.0
72491,2020-07-01,duplin,37061,187750.0,73.0,89.0,16.0,0.0,24.0,2101.0,233975.0,125.0
72504,2020-07-01,caswell,37033,239900.0,34.0,134.0,12.0,0.0,4.0,2108.0,289942.0,46.0
72526,2020-07-01,franklin,37069,275000.0,188.0,45.0,120.0,28.0,24.0,2025.0,298922.0,270.0
72555,2020-07-01,rowan,37159,229450.0,222.0,50.0,136.0,16.0,60.0,1985.0,300992.0,420.0
72615,2020-07-01,swain,37173,340000.0,112.0,129.0,24.0,0.0,16.0,1786.0,467404.0,126.0
72691,2020-07-01,alexander,37003,269900.0,38.0,61.0,24.0,0.0,8.0,2151.0,331264.0,56.0
72734,2020-07-01,tyrrell,37177,193950.0,18.0,132.0,0.0,0.0,0.0,2500.0,234381.0,23.0
72787,2020-07-01,gates,37073,180000.0,9.0,56.0,4.0,0.0,0.0,2164.0,208090.0,15.0
72816,2020-07-01,stokes,37169,315000.0,65.0,85.0,40.0,0.0,8.0,7015.0,414961.0,87.0
72818,2020-07-01,craven,37049,232000.0,391.0,73.0,192.0,4.0,144.0,2000.0,295064.0,772.0
72840,2020-07-01,lee,37105,267450.0,126.0,57.0,88.0,4.0,32.0,2336.0,289931.0,326.0
72964,2020-07-01,jones,37103,200000.0,18.0,119.0,0.0,0.0,4.0,1675.0,299748.0,27.0
72996,2020-07-01,guilford,37081,336950.0,882.0,57.0,688.0,24.0,252.0,2096.0,412990.0,1499.0
73003,2020-07-01,macon,37113,449950.0,438.0,98.0,112.0,4.0,48.0,1902.0,698434.0,543.0
73113,2020-07-01,robeson,37155,136950.0,153.0,101.0,56.0,0.0,20.0,1662.0,186406.0,266.0
73125,2020-07-01,lenoir,37107,129000.0,72.0,80.0,36.0,0.0,12.0,1966.0,172684.0,133.0
73131,2020-07-01,pamlico,37137,334750.0,115.0,179.0,16.0,0.0,8.0,1878.0,461903.0,163.0
73205,2020-07-01,rockingham,37157,225000.0,151.0,65.0,84.0,0.0,36.0,2875.0,256656.0,232.0
73247,2020-07-01,alamance,37001,282450.0,392.0,37.0,284.0,28.0,76.0,2206.0,330294.0,657.0
73262,2020-07-01,durham,37063,362395.0,559.0,47.0,408.0,84.0,220.0,1916.0,429361.0,978.0
73341,2020-07-01,forsyth,37067,324950.0,752.0,68.0,528.0,28.0,244.0,3470.0,443828.0,1202.0
73344,2020-07-01,dare,37055,499450.0,622.0,127.0,192.0,8.0,96.0,2310.0,615684.0,1099.0
73346,2020-07-01,polk,37149,429250.0,157.0,101.0,52.0,0.0,20.0,2255.0,594668.0,236.0
73374,2020-07-01,columbus,37047,164950.0,78.0,115.0,16.0,0.0,16.0,1947.0,206642.0,129.0
73425,2020-07-01,graham,37075,325000.0,69.0,120.0,20.0,0.0,4.0,2292.0,515151.0,85.0
73439,2020-07-01,perquimans,37143,307500.0,88.0,129.0,24.0,0.0,12.0,2520.0,333252.0,116.0
73454,2020-07-01,buncombe,37021,450000.0,944.0,77.0,420.0,12.0,316.0,2095.0,671196.0,1577.0
73516,2020-07-01,onslow,37133,230500.0,804.0,59.0,556.0,24.0,164.0,1797.0,331091.0,2002.0
73534,2020-07-01,clay,37043,341950.0,287.0,133.0,44.0,8.0,32.0,2031.0,459280.0,389.0
73591,2020-07-01,stanly,37167,284000.0,178.0,96.0,96.0,4.0,40.0,1975.0,402221.0,293.0
73601,2020-07-01,anson,37007,114450.0,28.0,138.0,8.0,0.0,8.0,1368.0,192672.0,46.0
73606,2020-07-01,yancey,37199,349450.0,240.0,256.0,40.0,0.0,24.0,1817.0,501069.0,299.0
73641,2020-07-01,wilkes,37193,359450.0,150.0,98.0,56.0,4.0,8.0,2032.0,452292.0,220.0
73651,2020-07-01,wake,37183,420420.0,2664.0,51.0,1960.0,260.0,820.0,2637.0,538269.0,4436.0
73682,2020-07-01,currituck,37053,405950.0,522.0,94.0,140.0,84.0,36.0,2558.0,601034.0,769.0
73714,2020-07-01,johnston,37101,264950.0,506.0,51.0,348.0,88.0,140.0,2107.0,297575.0,901.0
73718,2020-07-01,randolph,37151,240445.0,165.0,85.0,132.0,0.0,40.0,2086.0,266886.0,289.0
73744,2020-07-01,watauga,37189,531750.0,465.0,111.0,156.0,4.0,68.0,2655.0,768699.0,750.0
73772,2020-07-01,carteret,37031,385000.0,641.0,114.0,252.0,12.0,124.0,1979.0,509881.0,1165.0
73800,2020-07-01,montgomery,37123,199450.0,18.0,74.0,4.0,0.0,4.0,1653.0,293061.0,30.0
73802,2020-07-01,chatham,37037,584950.0,261.0,75.0,120.0,0.0,64.0,3267.0,642147.0,375.0
73812,2020-07-01,orange,37135,512400.0,275.0,66.0,144.0,8.0,64.0,2750.0,651235.0,427.0
73846,2020-07-01,camden,37029,312250.0,65.0,63.0,16.0,4.0,4.0,2032.0,314040.0,105.0
73848,2020-07-01,gaston,37071,284750.0,331.0,49.0,292.0,28.0,116.0,2036.0,329367.0,736.0
73891,2020-07-01,bladen,37017,212450.0,77.0,152.0,12.0,0.0,8.0,1755.0,285235.0,97.0
73937,2020-07-01,halifax,37083,174000.0,122.0,120.0,48.0,0.0,24.0,1823.0,267405.0,206.0
74019,2020-07-01,pitt,37147,271650.0,259.0,69.0,244.0,28.0,56.0,2524.0,322797.0,728.0
74035,2020-07-01,hoke,37093,225582.0,50.0,48.0,116.0,8.0,8.0,2150.0,228403.0,320.0
74077,2020-07-01,new hanover,37129,384369.0,963.0,73.0,548.0,84.0,288.0,2213.0,620820.0,2044.0
74130,2020-07-01,warren,37185,159450.0,16.0,94.0,8.0,0.0,0.0,2025.0,306228.0,35.0
74148,2020-07-01,davie,37059,343400.0,117.0,66.0,60.0,0.0,32.0,3000.0,419641.0,177.0
74173,2020-07-01,ashe,37009,332400.0,173.0,106.0,48.0,0.0,20.0,2033.0,397791.0,268.0
74183,2020-07-01,edgecombe,37065,88500.0,67.0,105.0,8.0,0.0,16.0,1578.0,124619.0,123.0
74211,2020-07-01,northampton,37131,165000.0,29.0,110.0,8.0,0.0,0.0,2006.0,247963.0,51.0
74263,2020-07-01,avery,37011,425000.0,125.0,131.0,32.0,0.0,12.0,2386.0,788314.0,176.0
74269,2020-07-01,hyde,37095,357500.0,26.0,310.0,8.0,0.0,4.0,1555.0,356998.0,37.0
74290,2020-07-01,iredell,37097,361888.0,469.0,63.0,284.0,36.0,140.0,2654.0,562863.0,984.0
74304,2020-06-01,lee,37105,259750.0,146.0,64.0,100.0,0.0,28.0,2300.0,291541.0,354.0
74324,2020-06-01,beaufort,37013,264950.0,178.0,119.0,48.0,4.0,32.0,2117.0,306498.0,273.0
74334,2020-06-01,stokes,37169,299900.0,63.0,112.0,20.0,0.0,12.0,7015.0,417811.0,98.0
74341,2020-06-01,yadkin,37197,304250.0,33.0,104.0,24.0,0.0,8.0,2342.0,398027.0,46.0
74344,2020-06-01,guilford,37081,320000.0,1001.0,58.0,760.0,16.0,284.0,2091.0,412826.0,1595.0
74378,2020-06-01,warren,37185,159000.0,21.0,83.0,4.0,0.0,4.0,2104.0,293956.0,41.0
74386,2020-06-01,pender,37141,321319.0,282.0,77.0,116.0,20.0,52.0,2356.0,376317.0,575.0
74387,2020-06-01,rockingham,37157,211450.0,163.0,73.0,92.0,4.0,40.0,2875.0,256467.0,240.0
74431,2020-06-01,montgomery,37123,164450.0,18.0,115.0,4.0,0.0,4.0,1345.0,279814.0,29.0
74570,2020-06-01,rowan,37159,224950.0,231.0,85.0,168.0,8.0,48.0,1983.0,293343.0,437.0
74644,2020-06-01,orange,37135,497000.0,298.0,60.0,164.0,4.0,96.0,2654.0,636877.0,456.0
74673,2020-06-01,cleveland,37045,218000.0,103.0,69.0,56.0,0.0,16.0,1866.0,252903.0,201.0
74796,2020-06-01,wayne,37191,202000.0,200.0,40.0,148.0,4.0,52.0,2096.0,203069.0,353.0
74802,2020-06-01,surry,37171,233900.0,101.0,46.0,72.0,0.0,20.0,3197.0,317450.0,157.0
74820,2020-06-01,chowan,37041,287500.0,94.0,138.0,20.0,0.0,16.0,2366.0,373183.0,115.0
74846,2020-06-01,swain,37173,348839.0,106.0,134.0,24.0,0.0,16.0,1620.0,473018.0,120.0
74854,2020-06-01,dare,37055,499000.0,710.0,130.0,192.0,12.0,108.0,2314.0,595071.0,1120.0
74877,2020-06-01,forsyth,37067,319880.0,833.0,71.0,540.0,12.0,184.0,3540.0,427930.0,1288.0
74944,2020-06-01,martin,37117,118500.0,40.0,192.0,8.0,0.0,0.0,1908.0,149087.0,57.0
74946,2020-06-01,pitt,37147,269070.0,273.0,73.0,232.0,8.0,60.0,2517.0,315002.0,763.0
74953,2020-06-01,northampton,37131,157000.0,35.0,121.0,8.0,0.0,4.0,2016.0,238056.0,57.0
74967,2020-06-01,alamance,37001,282450.0,423.0,53.0,352.0,28.0,124.0,2235.0,350926.0,699.0
75018,2020-06-01,madison,37115,344450.0,130.0,169.0,24.0,0.0,28.0,2010.0,446548.0,173.0
75101,2020-06-01,mecklenburg,37119,419950.0,2167.0,45.0,1712.0,272.0,828.0,2425.0,617119.0,4413.0
75110,2020-06-01,halifax,37083,174700.0,125.0,115.0,36.0,0.0,12.0,1813.0,276212.0,191.0
75126,2020-06-01,camden,37029,304950.0,84.0,89.0,36.0,0.0,4.0,2123.0,307751.0,124.0
75133,2020-06-01,vance,37181,239000.0,49.0,88.0,16.0,0.0,12.0,1926.0,258304.0,65.0
75150,2020-06-01,clay,37043,334200.0,308.0,141.0,88.0,0.0,32.0,2134.0,452103.0,397.0
75161,2020-06-01,craven,37049,238250.0,417.0,79.0,172.0,20.0,128.0,2040.0,294963.0,791.0
75184,2020-06-01,johnston,37101,260925.0,556.0,67.0,296.0,100.0,108.0,1988.0,295510.0,956.0
75187,2020-06-01,transylvania,37175,512000.0,299.0,140.0,76.0,0.0,40.0,2460.0,777784.0,410.0
75243,2020-06-01,buncombe,37021,450000.0,989.0,87.0,464.0,20.0,328.0,2086.0,661274.0,1576.0
75268,2020-06-01,jackson,37099,454450.0,633.0,147.0,148.0,4.0,84.0,2093.0,735958.0,776.0
75376,2020-06-01,harnett,37085,257580.0,391.0,64.0,224.0,20.0,72.0,2212.0,272024.0,761.0
75403,2020-06-01,cumberland,37051,199950.0,551.0,60.0,508.0,24.0,112.0,1984.0,233432.0,1653.0
75461,2020-06-01,moore,37125,330227.0,553.0,75.0,300.0,20.0,108.0,2500.0,414482.0,1140.0
75488,2020-06-01,mcdowell,37111,384450.0,121.0,145.0,32.0,4.0,28.0,2241.0,452936.0,176.0
75520,2020-06-01,hertford,37091,112450.0,36.0,173.0,8.0,0.0,4.0,1604.0,140838.0,54.0
75538,2020-06-01,burke,37023,232450.0,90.0,87.0,44.0,0.0,12.0,1895.0,330538.0,180.0
75561,2020-06-01,watauga,37189,496000.0,546.0,108.0,168.0,8.0,52.0,2538.0,720557.0,782.0
