,date,County,county_fips,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,price_increased_count,price_reduced_count,median_square_feet,average_listing_price,total_listing_count
56377,12/1/2020,mecklenburg,37119,419950,1536,53,1004,200,340,2129,610596,3189
56399,12/1/2020,polk,37149,586975,94,93,36,0,12,2445,710111,143
56419,12/1/2020,camden,37029,321530,52,78,16,0,4,1890,340751,74
56423,12/1/2020,clay,37043,374000,169,120,24,0,20,1812,477023,269
56425,12/1/2020,northampton,37131,245000,22,102,0,0,0,1949,417839,35
56429,12/1/2020,warren,37185,169750,16,67,4,0,4,2119,182060,26
56433,12/1/2020,onslow,37133,243900,464,58,384,40,68,1802,360179,1571
56443,12/1/2020,alamance,37001,304735,268,46,264,4,48,2103,364647,698
56510,12/1/2020,moore,37125,339500,320,71,176,16,24,2467,449506,782
56514,12/1/2020,edgecombe,37065,94900,53,66,20,0,8,1570,124873,90
56525,12/1/2020,duplin,37061,179900,53,88,12,0,8,1978,239960,99
56529,12/1/2020,davidson,37057,229900,157,36,116,0,40,1797,282573,405
56547,12/1/2020,rockingham,37157,169900,122,52,60,0,36,5364,268197,278
56560,12/1/2020,yancey,37199,335750,168,129,20,0,8,1814,545392,221
56599,12/1/2020,scotland,37165,178500,40,71,20,0,4,2128,188808,72
56613,12/1/2020,johnston,37101,282733,365,44,244,56,64,2085,307421,727
56641,12/1/2020,new hanover,37129,394750,756,63,416,32,144,2152,680464,1674
56664,12/1/2020,dare,37055,522400,428,85,116,4,32,2257,681738,828
56674,12/1/2020,forsyth,37067,312680,520,66,408,16,104,4863,413394,1553
56701,12/1/2020,pamlico,37137,336700,85,108,12,0,8,1813,480747,118
56725,12/1/2020,anson,37007,154398,16,93,12,0,0,1700,200558,34
56860,12/1/2020,avery,37011,375000,61,76,12,0,4,2143,736634,102
56875,12/1/2020,rowan,37159,247839,180,51,92,8,40,1894,345417,379
56887,12/1/2020,perquimans,37143,319950,51,95,16,0,0,2821,370546,71
56895,12/1/2020,brunswick,37019,344900,1066,68,372,44,168,2011,462032,2160
56935,12/1/2020,montgomery,37123,149000,10,42,4,0,0,1215,157388,24
56958,12/1/2020,lincoln,37109,358528,195,66,72,52,40,2284,418997,348
56998,12/1/2020,martin,37117,129500,37,93,4,0,0,2128,160678,53
56999,12/1/2020,pitt,37147,273195,167,61,132,4,44,2371,348479,579
57021,12/1/2020,alexander,37003,298900,33,52,16,0,8,1858,444606,52
57138,12/1/2020,chowan,37041,266500,53,85,12,0,4,2616,325984,87
57184,12/1/2020,bertie,37015,107250,21,140,0,0,0,1564,255380,29
57355,12/1/2020,henderson,37089,455000,328,87,96,0,56,2270,717874,547
57397,12/1/2020,wayne,37191,195950,108,47,64,0,20,1925,228065,256
57410,12/1/2020,madison,37115,512000,54,69,12,0,4,2096,628738,95
57426,12/1/2020,transylvania,37175,527000,154,87,36,0,24,2250,821094,259
57430,12/1/2020,mcdowell,37111,299000,85,91,24,0,12,2088,390805,137
57442,12/1/2020,jones,37103,144450,7,173,0,0,0,1585,297423,17
57477,12/1/2020,granville,37077,296000,61,53,20,0,8,1904,342215,85
57504,12/1/2020,stanly,37167,271175,131,83,48,0,20,1836,392402,222
57518,12/1/2020,caswell,37033,254950,21,62,4,0,4,1456,389111,39
57531,12/1/2020,craven,37049,234745,269,56,120,0,32,1859,304511,625
57588,12/1/2020,harnett,37085,264925,250,51,156,12,24,2100,275911,578
57590,12/1/2020,iredell,37097,359579,335,63,176,32,60,2498,535997,702
57740,12/1/2020,lenoir,37107,150950,66,42,28,0,8,1989,172902,122
57745,12/1/2020,wilson,37195,217450,81,53,48,4,16,1993,301887,223
57775,12/1/2020,nash,37127,239900,141,58,72,4,28,1992,288316,289
57812,12/1/2020,hertford,37091,150000,33,119,4,0,0,1880,196521,44
57825,12/1/2020,washington,37187,189900,29,101,4,0,0,1979,227068,39
57831,12/1/2020,pender,37141,348684,194,62,64,12,28,2452,398905,447
57868,12/1/2020,surry,37171,219900,94,73,44,0,24,2219,338633,186
57896,12/1/2020,halifax,37083,123200,105,64,24,0,8,1506,257575,195
57912,12/1/2020,hoke,37093,242315,42,37,84,4,4,2100,226075,283
57913,12/1/2020,carteret,37031,385000,373,99,112,8,36,1841,557567,780
57952,12/1/2020,catawba,37035,346950,198,47,104,4,36,2190,437696,383
57953,12/1/2020,alleghany,37005,289450,91,92,24,0,4,1778,360757,131
58028,12/1/2020,beaufort,37013,289000,97,101,28,4,12,2140,357830,173
58132,12/1/2020,franklin,37069,310000,110,48,56,8,16,2121,316612,199
58141,12/1/2020,yadkin,37197,179900,28,65,12,0,4,1895,320138,61
58170,12/1/2020,orange,37135,494450,160,54,80,4,28,2579,648546,286
58249,12/1/2020,watauga,37189,622350,265,72,64,4,32,2466,915792,480
58262,12/1/2020,hyde,37095,445000,35,150,4,0,0,1552,449816,47
58265,12/1/2020,durham,37063,382340,406,57,264,28,72,1962,498534,664
58309,12/1/2020,mitchell,37121,290000,71,86,8,0,4,2058,438557,107
58384,12/1/2020,cabarrus,37025,301445,214,36,152,8,64,2078,387614,471
58451,12/1/2020,cherokee,37039,277000,200,63,60,0,48,1796,318337,424
58452,12/1/2020,ashe,37009,299000,118,95,24,0,12,2003,420942,191
58484,12/1/2020,macon,37113,527250,259,85,56,0,20,1678,808288,348
58503,12/1/2020,rutherford,37161,287200,160,58,84,0,24,1662,412127,323
58530,12/1/2020,pasquotank,37139,211500,79,45,48,0,8,1904,224759,153
58567,12/1/2020,sampson,37163,253900,52,110,24,0,12,2391,423188,93
58614,12/1/2020,davie,37059,225950,73,76,40,0,16,2052,409643,175
58626,12/1/2020,graham,37075,359250,59,114,4,0,0,1752,527602,78
58632,12/1/2020,caldwell,37027,217450,84,65,44,0,24,1936,348403,150
58642,12/1/2020,cumberland,37051,210000,388,49,356,20,84,1971,251095,1293
58707,12/1/2020,buncombe,37021,477450,704,80,240,8,176,2016,713915,1231
58727,12/1/2020,cleveland,37045,177450,93,46,56,4,20,1550,249022,203
58794,12/1/2020,gaston,37071,285000,285,38,216,64,60,1859,334311,588
58856,11/1/2020,moore,37125,343450,349,63,232,16,68,2482,435759,814
58936,11/1/2020,cherokee,37039,279000,213,53,96,0,32,1938,322753,488
59040,11/1/2020,alexander,37003,359900,31,58,16,0,4,2187,477576,63
59047,11/1/2020,greene,37079,124900,10,50,0,0,0,1706,124754,19
59060,11/1/2020,edgecombe,37065,92450,52,55,20,0,8,1605,124846,100
59071,11/1/2020,mitchell,37121,297000,74,73,20,0,4,2112,441781,128
59078,11/1/2020,vance,37181,204450,46,90,20,0,12,1821,334325,78
59093,11/1/2020,chowan,37041,294000,57,90,12,0,8,2716,370756,93
59119,11/1/2020,lee,37105,255000,100,41,72,0,24,2295,312259,320
59121,11/1/2020,jones,37103,166000,11,115,0,0,4,1738,288793,23
59136,11/1/2020,haywood,37087,399500,241,71,76,4,56,2265,581616,443
59177,11/1/2020,ashe,37009,299450,126,75,32,0,4,1985,418363,213
59193,11/1/2020,watauga,37189,647250,285,67,132,4,40,2655,936348,527
59194,11/1/2020,stanly,37167,284950,140,70,64,0,28,1946,393653,238
59225,11/1/2020,guilford,37081,299250,691,48,592,20,188,2078,395121,2087
59264,11/1/2020,burke,37023,279950,103,64,52,0,12,2124,406678,194
59271,11/1/2020,swain,37173,375000,94,97,16,0,12,2400,519236,118
59281,11/1/2020,cumberland,37051,213750,402,50,428,32,80,2012,251159,1382
59289,11/1/2020,mecklenburg,37119,434190,1798,43,1268,144,608,2201,629321,3719
59294,11/1/2020,alleghany,37005,298250,96,92,24,0,8,2106,349474,140
59306,11/1/2020,carteret,37031,385000,443,87,156,8,68,1827,549751,902
59334,11/1/2020,lenoir,37107,162000,70,41,36,0,12,2057,196030,135
59339,11/1/2020,caswell,37033,224900,25,55,16,0,8,2034,363944,36
59343,11/1/2020,craven,37049,238041,286,55,180,56,64,1961,315579,681
59441,11/1/2020,mcdowell,37111,351450,90,82,36,0,8,2108,444495,142
59457,11/1/2020,pender,37141,345750,218,58,120,12,28,2449,382975,485
59461,11/1/2020,gates,37073,185000,8,96,0,0,4,1826,176696,16
59528,11/1/2020,macon,37113,499500,284,64,60,0,44,1936,780966,392
59530,11/1/2020,randolph,37151,215000,120,37,120,4,32,2184,249206,370
59551,11/1/2020,dare,37055,537500,468,74,196,4,84,2300,698148,912
59624,11/1/2020,transylvania,37175,490000,170,79,60,0,28,2124,793065,294
59626,11/1/2020,rockingham,37157,187400,116,58,72,4,16,5130,276182,285
59668,11/1/2020,johnston,37101,279433,405,39,272,88,68,2068,305444,795
59694,11/1/2020,columbus,37047,179500,90,94,24,0,16,1864,223725,139
59725,11/1/2020,wayne,37191,188970,129,38,100,8,32,1865,213930,296
59786,11/1/2020,person,37145,272500,49,53,20,0,8,2015,424020,85
59890,11/1/2020,beaufort,37013,269700,110,90,40,0,20,2041,312384,196
59916,11/1/2020,wake,37183,419995,2057,50,1392,268,544,2506,543018,3628
59963,11/1/2020,warren,37185,209900,17,42,4,0,0,2335,314108,27
59990,11/1/2020,hyde,37095,437500,36,123,4,0,0,1561,450919,45
60016,11/1/2020,clay,37043,349900,187,104,48,0,28,1880,496839,314
60026,11/1/2020,hoke,37093,230000,44,44,88,4,4,2100,219696,279
60065,11/1/2020,brunswick,37019,349950,1105,64,500,72,268,2043,468998,2306
60069,11/1/2020,caldwell,37027,257400,81,57,52,4,16,2129,350869,160
60071,11/1/2020,iredell,37097,356950,379,57,236,104,80,2530,546352,778
60126,11/1/2020,rutherford,37161,287250,176,68,92,0,44,1695,407824,344
60154,11/1/2020,granville,37077,291995,69,50,32,0,8,1905,334850,101
60192,11/1/2020,wilson,37195,187400,95,42,92,0,16,1988,283738,249
60233,11/1/2020,franklin,37069,317977,125,37,68,20,28,2180,320473,217
60254,11/1/2020,rowan,37159,242900,192,44,100,4,52,1803,335831,407
60285,11/1/2020,onslow,37133,240200,551,58,396,52,76,1811,349433,1735
60296,11/1/2020,pamlico,37137,334900,94,104,16,0,12,1847,482242,131
60394,11/1/2020,hertford,37091,149950,33,96,4,0,0,1956,187856,44
60423,11/1/2020,wilkes,37193,359900,110,87,40,0,20,2040,459389,208
60508,11/1/2020,martin,37117,129700,33,96,8,0,8,2136,164233,50
60553,11/1/2020,new hanover,37129,405950,792,57,444,32,220,2152,687584,1821
60556,11/1/2020,chatham,37037,567000,204,60,68,8,24,3279,645150,297
60565,11/1/2020,bertie,37015,120000,23,149,4,0,4,1647,251430,33
60592,11/1/2020,graham,37075,279500,57,104,12,0,0,1824,485499,75
60632,11/1/2020,madison,37115,469111,70,83,28,0,4,2090,596462,112
60649,11/1/2020,tyrrell,37177,241750,11,103,0,0,0,1696,248132,14
60659,11/1/2020,harnett,37085,272450,278,47,188,8,44,2300,289677,598
60700,11/1/2020,yadkin,37197,169000,25,47,20,0,8,1814,283874,64
60703,11/1/2020,alamance,37001,297300,315,34,312,24,92,2072,350751,782
60718,11/1/2020,stokes,37169,289450,51,119,16,0,8,4453,417766,105
60755,11/1/2020,washington,37187,194900,25,209,0,0,0,2074,243084,39
60762,11/1/2020,camden,37029,339950,57,67,12,0,4,1890,361554,79
60764,11/1/2020,scotland,37165,201950,33,67,16,0,4,2100,195143,73
60931,11/1/2020,halifax,37083,123900,121,63,32,12,8,1504,251587,213
60953,11/1/2020,catawba,37035,340700,226,39,152,4,56,2331,423450,425
60972,11/1/2020,avery,37011,319000,68,61,16,0,8,1965,719913,116
60999,11/1/2020,montgomery,37123,149000,11,31,8,0,4,1209,136118,23
61015,11/1/2020,jackson,37099,524500,358,101,84,12,40,1926,837721,530
61059,11/1/2020,currituck,37053,432000,261,63,108,40,16,2637,701478,526
61076,11/1/2020,lincoln,37109,360337,216,55,84,16,28,2337,424766,377
61120,11/1/2020,bladen,37017,185950,46,147,8,0,4,1754,421391,71
61164,11/1/2020,forsyth,37067,313280,599,52,488,16,124,4738,402703,1753
61172,11/1/2020,duplin,37061,169950,56,91,12,0,4,1846,225852,113
61186,11/1/2020,pasquotank,37139,225000,77,62,48,0,8,2004,254311,169
61252,11/1/2020,davidson,37057,232450,150,41,128,4,24,2177,283415,414
61273,11/1/2020,cleveland,37045,205000,90,37,80,0,20,1655,282363,205
61276,11/1/2020,pitt,37147,284700,189,46,136,24,44,2416,347698,664
61326,11/1/2020,durham,37063,378749,449,54,328,36,120,1944,491755,800
61336,11/1/2020,yancey,37199,349000,178,137,28,0,24,1782,544640,248
61361,11/1/2020,perquimans,37143,348250,51,101,12,0,0,2382,386845,80
61366,11/1/2020,union,37179,390256,281,50,228,44,56,2618,556299,620
61378,11/1/2020,cabarrus,37025,326950,241,32,240,20,80,2099,386557,524
61386,11/1/2020,polk,37149,599000,95,103,32,0,8,2400,704304,163
61439,11/1/2020,orange,37135,525000,196,49,100,8,40,2779,636454,351
61477,11/1/2020,robeson,37155,154900,93,71,48,4,20,1790,198366,191
61482,11/1/2020,gaston,37071,283500,302,37,292,52,80,1824,327662,645
61492,11/1/2020,northampton,37131,245000,26,86,8,0,4,1949,399739,41
61521,11/1/2020,buncombe,37021,474700,792,72,312,20,220,2020,692899,1400
61550,11/1/2020,davie,37059,238450,96,69,44,4,16,2492,369400,201
61628,11/1/2020,nash,37127,239900,137,43,100,4,20,2010,299529,313
61658,11/1/2020,sampson,37163,260000,60,105,12,0,12,2663,411693,103
61710,11/1/2020,henderson,37089,457500,358,80,128,16,88,2312,702032,658
61809,11/1/2020,anson,37007,144895,20,92,4,0,4,1667,199279,38
61845,11/1/2020,richmond,37153,129000,69,71,28,0,12,1793,233817,118
61895,11/1/2020,surry,37171,245950,103,59,48,0,28,2343,348037,190
61942,10/1/2020,stokes,37169,319900,55,100,28,4,12,4453,447447,93
61961,10/1/2020,franklin,37069,300000,142,28,120,12,32,2109,318671,233
61975,10/1/2020,yadkin,37197,175000,26,62,20,0,8,3405,303802,47
62003,10/1/2020,swain,37173,329000,102,93,24,0,12,2182,486229,119
62024,10/1/2020,lincoln,37109,360000,233,46,132,108,60,2378,429972,416
62084,10/1/2020,beaufort,37013,269900,120,107,52,0,28,2121,317022,226
62092,10/1/2020,nash,37127,239900,143,37,116,12,20,2004,301694,336
62106,10/1/2020,iredell,37097,349900,413,43,240,156,92,2478,533345,827
62110,10/1/2020,alamance,37001,285757,340,32,356,32,80,2086,341812,614
62230,10/1/2020,moore,37125,345000,380,57,220,36,68,2500,441790,863
62260,10/1/2020,robeson,37155,148000,114,65,40,0,28,1750,191818,224
62266,10/1/2020,hertford,37091,141500,37,136,8,0,0,1870,166844,47
62301,10/1/2020,graham,37075,295000,58,95,8,0,4,1824,491677,77
62318,10/1/2020,duplin,37061,199900,62,69,28,0,8,2000,236225,113
62368,10/1/2020,transylvania,37175,545000,189,70,72,4,36,2330,840620,327
62421,10/1/2020,forsyth,37067,312280,662,48,564,52,200,3608,398951,1086
62438,10/1/2020,perquimans,37143,348500,61,86,12,0,4,2356,380953,94
62458,10/1/2020,chatham,37037,590000,216,68,88,4,56,3293,668747,340
62481,10/1/2020,montgomery,37123,159000,11,90,8,0,0,1303,184283,23
62539,10/1/2020,caldwell,37027,269900,83,44,56,0,24,2130,335559,163
62627,10/1/2020,jackson,37099,499900,402,99,108,12,52,1897,799098,600
62654,10/1/2020,lee,37105,269900,105,42,124,16,28,2296,314022,328
62674,10/1/2020,madison,37115,429500,69,78,20,0,12,2110,534660,109
62682,10/1/2020,bladen,37017,199900,50,187,8,0,4,1850,423559,78
62695,10/1/2020,pender,37141,339900,214,67,100,32,36,2423,376625,493
62710,10/1/2020,mcdowell,37111,349000,95,66,36,4,20,2225,464627,171
62805,10/1/2020,cumberland,37051,199900,433,45,484,28,116,1950,243294,1442
62806,10/1/2020,washington,37187,189900,28,171,8,0,4,2008,229559,46
62818,10/1/2020,catawba,37035,329900,203,37,188,24,72,2336,430747,428
62832,10/1/2020,alexander,37003,329900,35,44,20,0,8,2204,418412,70
62882,10/1/2020,greene,37079,124900,12,44,4,0,4,1905,110183,18
62897,10/1/2020,cherokee,37039,274900,215,59,124,0,56,1852,316512,531
62928,10/1/2020,rockingham,37157,184900,117,57,84,4,24,4896,264717,213
62951,10/1/2020,dare,37055,539000,479,74,208,12,96,2300,694247,940
62984,10/1/2020,new hanover,37129,415000,816,56,524,80,236,2240,677136,1947
63021,10/1/2020,caswell,37033,235000,27,81,8,0,0,1960,374021,38
63034,10/1/2020,avery,37011,450000,80,91,28,0,16,2144,881422,132
63049,10/1/2020,surry,37171,258000,99,50,48,0,40,2343,345541,152
63056,10/1/2020,pasquotank,37139,242700,86,67,56,0,4,2147,255500,170
63066,10/1/2020,sampson,37163,265000,62,77,12,0,8,2617,412662,98
63126,10/1/2020,martin,37117,125000,36,93,12,0,8,2075,166619,54
63136,10/1/2020,gaston,37071,284000,333,39,296,88,104,1947,321080,698
63204,10/1/2020,bertie,37015,99000,25,141,4,0,4,1564,240318,32
63292,10/1/2020,cabarrus,37025,324900,234,38,256,44,92,2272,390989,546
63315,10/1/2020,brunswick,37019,349900,1123,67,556,112,248,2062,479913,2429
63317,10/1/2020,haywood,37087,389900,269,68,140,4,100,2172,548656,495
63324,10/1/2020,currituck,37053,429000,323,78,148,24,32,2644,668318,634
63330,10/1/2020,northampton,37131,175000,23,106,12,0,0,2006,346091,43
63340,10/1/2020,stanly,37167,280000,147,75,68,4,36,2074,390065,252
63389,10/1/2020,onslow,37133,236500,570,53,524,52,96,1828,348131,1771
63464,10/1/2020,guilford,37081,299900,754,39,728,64,188,2050,396980,1328
63619,10/1/2020,orange,37135,519000,216,57,148,8,68,2778,623077,370
63665,10/1/2020,granville,37077,300000,62,65,40,8,16,1939,364851,105
63702,10/1/2020,hyde,37095,430000,37,98,0,0,0,1561,424626,46
63717,10/1/2020,craven,37049,234000,283,63,196,28,60,2042,312878,683
63727,10/1/2020,macon,37113,475000,310,50,124,0,48,1902,772243,449
63776,10/1/2020,edgecombe,37065,90000,52,56,32,0,8,1512,117297,99
63779,10/1/2020,durham,37063,377210,461,53,348,64,148,1881,473983,872
63788,10/1/2020,watauga,37189,619700,296,68,140,8,48,2738,905660,604
63829,10/1/2020,person,37145,349900,51,32,36,0,20,2164,440854,91
63871,10/1/2020,anson,37007,148900,23,70,8,0,8,1634,206880,44
63895,10/1/2020,mitchell,37121,300000,90,58,20,0,28,2112,421232,144
63979,10/1/2020,hoke,37093,252000,50,29,88,12,4,2100,247814,284
63997,10/1/2020,cleveland,37045,230000,89,30,64,0,20,1800,311722,199
64006,10/1/2020,columbus,37047,175000,86,87,28,0,12,1820,217603,137
64048,10/1/2020,wake,37183,425000,2333,50,1752,320,664,2560,544710,3985
64054,10/1/2020,harnett,37085,274900,279,50,204,32,44,2300,294804,617
64106,10/1/2020,wilkes,37193,359000,130,81,64,0,16,1992,442176,201
64107,10/1/2020,mecklenburg,37119,429995,1986,42,1680,272,756,2230,624847,3929
64113,10/1/2020,halifax,37083,142000,113,77,44,0,16,1641,285929,220
64151,10/1/2020,johnston,37101,269550,404,46,300,64,56,1997,302459,847
64225,10/1/2020,pitt,37147,278900,196,45,232,28,44,2400,337906,706
64250,10/1/2020,ashe,37009,299900,134,76,48,0,24,1893,413472,233
64252,10/1/2020,lenoir,37107,162000,52,49,40,0,8,2095,197178,132
64259,10/1/2020,jones,37103,168000,17,120,4,0,8,1673,272377,24
64269,10/1/2020,tyrrell,37177,325000,11,80,0,0,0,1210,263073,18
64285,10/1/2020,camden,37029,325000,61,49,32,0,4,1890,357529,85
64303,10/1/2020,scotland,37165,214000,38,45,16,0,8,2100,206398,80
64313,10/1/2020,buncombe,37021,475000,856,69,400,44,304,2088,699315,1510
64316,10/1/2020,union,37179,390120,333,38,308,84,108,2698,559470,705
64332,10/1/2020,rowan,37159,245777,203,38,148,12,72,1961,331644,440
64371,10/1/2020,randolph,37151,200000,121,36,136,8,44,2507,246810,239
64372,10/1/2020,clay,37043,344000,227,107,64,0,56,1763,474620,343
64401,10/1/2020,henderson,37089,450000,398,72,212,8,120,2350,673677,717
64459,10/1/2020,gates,37073,175000,15,83,4,0,0,1800,185950,21
64465,10/1/2020,rutherford,37161,299900,180,92,84,0,40,1826,430105,383
64491,10/1/2020,warren,37185,247900,13,67,12,0,0,2369,362050,24
64503,10/1/2020,vance,37181,239000,44,60,12,0,12,1970,349769,78
64552,10/1/2020,polk,37149,569000,109,99,36,0,16,2195,663013,192
64622,10/1/2020,alleghany,37005,279900,111,83,36,0,12,2116,332281,154
64658,10/1/2020,davie,37059,299900,99,77,76,0,36,2793,390135,146
64702,10/1/2020,chowan,37041,309000,66,108,16,0,8,2546,419110,106
64706,10/1/2020,wayne,37191,180000,114,46,116,4,20,1976,212798,309
64787,10/1/2020,carteret,37031,385000,474,84,224,32,80,1884,546423,959
64806,10/1/2020,wilson,37195,216900,86,50,72,4,24,2240,327091,263
64811,10/1/2020,yancey,37199,350000,177,138,36,4,20,1803,532319,263
64834,10/1/2020,davidson,37057,239900,147,39,160,4,52,2674,295244,305
64846,10/1/2020,pamlico,37137,334900,96,104,24,0,8,1949,480150,131
64939,10/1/2020,burke,37023,285000,98,51,64,0,52,2050,377779,180
64952,10/1/2020,richmond,37153,130000,71,58,32,0,8,1670,230320,140
65045,9/1/2020,northampton,37131,209250,25,113,4,0,4,2472,377830,48
65114,9/1/2020,halifax,37083,150000,112,74,48,0,12,1634,293400,225
65121,9/1/2020,buncombe,37021,462500,870,73,444,32,256,2112,685958,1506
65160,9/1/2020,transylvania,37175,560000,199,83,80,4,44,2464,815711,369
65194,9/1/2020,scotland,37165,204950,37,45,24,0,4,2100,203594,77
65291,9/1/2020,new hanover,37129,399900,860,57,540,56,260,2211,648341,1980
65320,9/1/2020,warren,37185,159000,10,99,4,0,0,2175,333005,25
65383,9/1/2020,rowan,37159,234400,207,44,184,24,56,1884,310326,435
65393,9/1/2020,cleveland,37045,222900,84,27,84,8,16,1800,307295,195
65404,9/1/2020,carteret,37031,385000,500,95,204,36,72,1920,547445,1000
65433,9/1/2020,hertford,37091,145700,37,117,8,0,0,1906,158723,46
65456,9/1/2020,hyde,37095,405000,37,112,0,0,0,1582,411968,48
65481,9/1/2020,wake,37183,424900,2366,48,1676,360,700,2596,542733,4081
65498,9/1/2020,swain,37173,342500,97,94,20,0,12,2182,488630,116
65561,9/1/2020,gates,37073,185000,12,60,4,0,0,1792,206445,17
65584,9/1/2020,ashe,37009,349500,139,95,64,0,16,2067,436703,260
65585,9/1/2020,dare,37055,539000,485,76,224,12,68,2384,678276,964
65721,9/1/2020,orange,37135,509950,224,61,144,16,72,2775,634016,385
65725,9/1/2020,moore,37125,344950,420,49,240,48,72,2508,441089,932
65805,9/1/2020,polk,37149,499500,114,97,48,0,24,2369,641301,205
65875,9/1/2020,currituck,37053,430900,386,85,168,92,20,2633,628664,690
65902,9/1/2020,granville,37077,300740,62,55,36,20,12,1935,356017,104
65907,9/1/2020,tyrrell,37177,327000,10,71,0,0,4,2182,258005,20
65908,9/1/2020,madison,37115,398800,80,108,16,4,12,2069,486915,116
65930,9/1/2020,yadkin,37197,217990,23,50,16,0,4,2347,258198,45
65983,9/1/2020,avery,37011,487500,91,91,20,0,8,2534,921480,146
66066,9/1/2020,edgecombe,37065,97500,50,68,28,0,4,1566,125830,92
66127,9/1/2020,greene,37079,99200,6,76,4,0,0,1624,95971,17
66141,9/1/2020,mitchell,37121,296500,88,72,36,0,28,2119,401597,149
